,AdaptorLong reward (mean),AdaptorLong reward (std),AdaptorLong prediction (mean),AdaptorLong prediction (std),Cautious QLearner reward (mean),Cautious QLearner reward (std),Cautious QLearner prediction (mean),Cautious QLearner prediction (std),Cooperator reward (mean),Cooperator reward (std),Cooperator prediction (mean),Cooperator prediction (std),Defector reward (mean),Defector reward (std),Defector prediction (mean),Defector prediction (std),Evolved ANN 5 Noise 05 reward (mean),Evolved ANN 5 Noise 05 reward (std),Evolved ANN 5 Noise 05 prediction (mean),Evolved ANN 5 Noise 05 prediction (std),Evolved ANN reward (mean),Evolved ANN reward (std),Evolved ANN prediction (mean),Evolved ANN prediction (std),Random reward (mean),Random reward (std),Random prediction (mean),Random prediction (std),Tit For Tat reward (mean),Tit For Tat reward (std),Tit For Tat prediction (mean),Tit For Tat prediction (std),Worse and Worse reward (mean),Worse and Worse reward (std),Worse and Worse prediction (mean),Worse and Worse prediction (std)
236,0.3642,0.597125079,0.463532414,0.644569143,3.2597,1.057759855,4.320960755,2.285297766,3.47,0.847997642,5.239288304,1.843258768,0.3516,0.477469832,0.461020411,0.580888864,1.598,1.705460642,2.271234437,2.638874177,1.9916,1.74084159,2.908286634,2.813788194,1.6534,1.60719272,1.672809384,1.646877673,2.8295,1.428926083,4.205303271,1.888075276,2.5173,1.457086377,2.678892425,2.286305955
237,0.3634,0.584927722,0.469559616,0.638043863,3.2268,1.067783574,4.2832563,2.302311568,3.502,0.867177029,5.235058409,1.892800725,0.3482,0.47639979,0.465938776,0.575380014,1.6269,1.720086158,2.299980831,2.656783422,1.9712,1.724172428,2.893997111,2.803450109,1.6227,1.594535892,1.654774563,1.6486328,2.8222,1.447061561,4.17080326,1.92587188,2.5088,1.449110955,2.699092757,2.267116088
238,0.3488,0.561906184,0.466934184,0.645392531,3.2482,1.055744647,4.298776794,2.304705749,3.4934,0.862181211,5.200159259,1.936430842,0.3602,0.480058288,0.477716773,0.574778343,1.6088,1.720860994,2.289615125,2.645212612,1.9714,1.744987691,2.906547936,2.813351359,1.6251,1.594662971,1.670673527,1.671057186,2.7878,1.441308836,4.186103605,1.891869304,2.5202,1.470167324,2.690777314,2.27732741
239,0.3634,0.581842281,0.478930027,0.640339058,3.2628,1.054768297,4.331672214,2.29735876,3.5,0.866025404,5.203790812,1.934961323,0.3504,0.477095211,0.467924196,0.577988411,1.5969,1.698001882,2.297345016,2.635302045,1.9552,1.723540821,2.866608404,2.796639402,1.6022,1.594037377,1.639034615,1.639536143,2.8543,1.439469176,4.214060586,1.902444597,2.4901,1.466322608,2.654928887,2.26763753
240,0.3679,0.587324093,0.471974819,0.642248849,3.2608,1.052417864,4.319094005,2.298246872,3.4918,0.861239084,5.191203888,1.935922625,0.3595,0.479853884,0.46973261,0.579839662,1.6269,1.723222676,2.31575162,2.656706947,1.9573,1.740941329,2.863647481,2.808726911,1.6242,1.599741967,1.664673334,1.64457376,2.7929,1.464789947,4.154348048,1.915463413,2.5118,1.446879663,2.627204929,2.260701585
241,0.3615,0.591453929,0.464923197,0.63103289,3.2559,1.054236781,4.351433537,2.26794648,3.484,0.856588583,5.164552287,1.948523208,0.3479,0.476304094,0.464269117,0.578767717,1.6136,1.714087232,2.307265195,2.640292568,1.9455,1.727868557,2.836343069,2.798172613,1.6342,1.601121594,1.671363242,1.649728471,2.8012,1.432298349,4.189446613,1.898109031,2.5122,1.438211097,2.661741103,2.273324279
242,0.3707,0.598399123,0.477262938,0.653028098,3.2699,1.090162369,4.349079535,2.297997838,3.481,0.854774239,5.181689848,1.93479879,0.3513,0.477376487,0.47133803,0.57347227,1.5956,1.711800409,2.286531595,2.643890351,1.9365,1.738006833,2.833727702,2.808075305,1.6343,1.600176087,1.69569011,1.661099215,2.8434,1.425509186,4.209805679,1.900933679,2.493,1.461078711,2.658497285,2.273006707
243,0.3726,0.59056688,0.480015388,0.643139555,3.2611,1.05086954,4.334803389,2.279277136,3.479,0.853556677,5.212178917,1.900620042,0.3546,0.478391931,0.466295149,0.58423229,1.6274,1.710838753,2.299152166,2.648952571,1.9196,1.72891175,2.831461848,2.796416535,1.6135,1.597284493,1.666735183,1.643781317,2.8211,1.46099103,4.221532483,1.872777132,2.4856,1.475260194,2.629944589,2.277215356
244,0.3748,0.586110024,0.480452836,0.646963126,3.26,1.071447619,4.358863981,2.267104566,3.4964,0.863936942,5.227850961,1.9116745,0.3552,0.478573881,0.475813266,0.576835963,1.6123,1.71900806,2.291987922,2.647771456,1.9145,1.742638732,2.818760335,2.806995486,1.6093,1.598140641,1.675816546,1.646555149,2.8004,1.463816874,4.150779843,1.930793912,2.4916,1.466809272,2.666460754,2.278530906
245,0.3685,0.595909179,0.466895862,0.64575104,3.2512,1.064846731,4.35101292,2.279837782,3.5012,0.866717116,5.249070569,1.88839768,0.358,0.47941214,0.470647034,0.587588302,1.5899,1.697797983,2.306033554,2.639296425,1.8939,1.736618205,2.764460309,2.800184487,1.6229,1.597340161,1.681273965,1.664123659,2.8025,1.448272678,4.206250284,1.874466429,2.474,1.470008163,2.66709051,2.255629838
246,0.3584,0.57840249,0.467047765,0.641859727,3.2671,1.038151044,4.339284711,2.279814538,3.497,0.864286411,5.223698068,1.905724761,0.3594,0.479824593,0.477841616,0.581761058,1.6244,1.719978093,2.33089017,2.661188849,1.8847,1.743045011,2.753944635,2.80182424,1.6029,1.593741381,1.683952978,1.651287064,2.8385,1.462332982,4.206181526,1.898391152,2.4794,1.47389811,2.6567475,2.276933262
247,0.3594,0.575353491,0.47162797,0.645394264,3.2685,1.05204931,4.355529447,2.292674927,3.4818,0.855259469,5.243645897,1.861795643,0.3572,0.479174457,0.470625079,0.586255423,1.6171,1.708475224,2.330924815,2.639681895,1.8657,1.737948075,2.732179508,2.792891891,1.6113,1.602065014,1.707101246,1.662295285,2.7881,1.475262143,4.17326514,1.907590344,2.4815,1.46179949,2.62654337,2.262535001
248,0.3685,0.58387306,0.484360491,0.653944204,3.2744,1.073733971,4.422819842,2.258859983,3.5022,0.867291854,5.240970577,1.894810886,0.3606,0.480174593,0.476716563,0.583208286,1.6175,1.720288857,2.322093944,2.656850239,1.8662,1.744791552,2.730065396,2.80453204,1.5894,1.589404807,1.686842131,1.664012782,2.8119,1.443716866,4.222212363,1.870850218,2.4714,1.473968127,2.648247294,2.244515357
249,0.3684,0.592521257,0.477179122,0.639803305,3.2693,1.078043371,4.363974524,2.295418237,3.5028,0.867635961,5.234631687,1.908442241,0.3677,0.482179126,0.481305012,0.583375756,1.6293,1.715133088,2.304317323,2.650691012,1.8497,1.725140548,2.71113132,2.790856856,1.6283,1.608085542,1.705507324,1.663943868,2.8178,1.442360274,4.19148903,1.90601938,2.451,1.466082876,2.627916574,2.252594778
250,0.3622,0.577590824,0.476247366,0.646946567,3.2758,1.068051665,4.370553708,2.300636498,3.496,0.863703653,5.226490169,1.912382325,0.3587,0.479618922,0.476703456,0.579577834,1.6179,1.713446699,2.313865836,2.64456119,1.8586,1.743503955,2.696348833,2.799824192,1.6286,1.6079372,1.680987244,1.671613074,2.8115,1.445187791,4.212388863,1.889107372,2.4717,1.463557006,2.61701695,2.245847307
251,0.3755,0.589830272,0.486153351,0.642798076,3.2767,1.077189449,4.363861059,2.296440982,3.5032,0.867865059,5.220138792,1.932705864,0.3585,0.479559955,0.47139935,0.584794874,1.6184,1.713470583,2.299539944,2.643652146,1.8467,1.737354054,2.687639477,2.796400319,1.6391,1.606938452,1.696393588,1.651928663,2.8292,1.456992574,4.223103068,1.880134924,2.4433,1.487005417,2.636832693,2.265400351
252,0.3721,0.591981072,0.488534658,0.639842203,3.2575,1.071071309,4.331931854,2.283684734,3.5144,0.874181125,5.264452939,1.874213751,0.355,0.478513323,0.477079495,0.579714665,1.6154,1.713266716,2.301621697,2.645096309,1.8273,1.740710978,2.664580265,2.786052991,1.6223,1.599763329,1.664936209,1.641993214,2.8054,1.468376941,4.201996719,1.889113563,2.4347,1.489609315,2.616663686,2.254798922
253,0.3735,0.597994774,0.490903778,0.649064688,3.2487,1.072775983,4.369092967,2.262560014,3.4868,0.858269049,5.1923155,1.928101447,0.3636,0.481035383,0.482072537,0.585911973,1.6349,1.71435177,2.320320941,2.644125039,1.8137,1.732914398,2.632197717,2.787894062,1.6261,1.612172072,1.671683319,1.648405629,2.8192,1.462843587,4.201063746,1.89947403,2.4105,1.480942183,2.620544703,2.235116935
254,0.3787,0.593200059,0.486942541,0.656292167,3.2512,1.086507506,4.392964495,2.271083997,3.4972,0.864402776,5.21279835,1.92954553,0.3702,0.482858116,0.478546687,0.593758159,1.625,1.722200627,2.304886358,2.651149376,1.7925,1.726859505,2.62706636,2.779459267,1.6574,1.59205064,1.69266064,1.667463093,2.7926,1.473426361,4.180478872,1.90382485,2.4263,1.483903066,2.593891232,2.244850748
255,0.3732,0.595249326,0.478454614,0.650550125,3.2599,1.068527955,4.384883956,2.27055561,3.4886,0.859342795,5.23963462,1.898715726,0.3527,0.477810328,0.483649081,0.574186573,1.6233,1.711256004,2.306376471,2.651703145,1.7875,1.729723605,2.630676647,2.780782088,1.6311,1.594619952,1.700798075,1.661890563,2.8184,1.458088283,4.210801391,1.888912973,2.4544,1.469122405,2.590662822,2.247038414
256,0.3633,0.581646895,0.47797109,0.642225857,3.2687,1.071494428,4.378864567,2.281883589,3.51,0.871722433,5.268116345,1.889088107,0.3685,0.482397917,0.487096801,0.588968753,1.6274,1.7098448,2.339610283,2.644626486,1.7858,1.739746637,2.629462383,2.784968951,1.6304,1.603307781,1.708895403,1.661476231,2.8159,1.462260986,4.193652747,1.907619401,2.4467,1.484843126,2.582715833,2.254715711
257,0.36,0.572712843,0.484817956,0.642072642,3.2633,1.066101829,4.374310007,2.286432071,3.5114,0.872507903,5.257522078,1.904033975,0.3611,0.480319467,0.486395733,0.579711665,1.6313,1.709491243,2.312609834,2.647646208,1.7779,1.723824698,2.59846585,2.780153808,1.6419,1.601207166,1.70252702,1.652717357,2.8052,1.468554718,4.207835814,1.890146009,2.4262,1.479578845,2.567355997,2.253450795
258,0.3772,0.591371423,0.49098511,0.659145451,3.2806,1.05634447,4.404209252,2.267430906,3.518,0.876171216,5.255064335,1.906551236,0.3693,0.482615282,0.490613119,0.58500408,1.6309,1.70553956,2.344124006,2.64228444,1.7752,1.739846246,2.59794397,2.787416031,1.6091,1.597591058,1.715771309,1.659315097,2.8122,1.462166598,4.196622027,1.906636014,2.4322,1.478243268,2.591278364,2.246380719
259,0.3714,0.569966701,0.489863087,0.647022475,3.2589,1.087690576,4.406125878,2.261159809,3.489,0.859580712,5.233332073,1.901226383,0.3638,0.481092049,0.489925591,0.577732383,1.6294,1.704363705,2.329783997,2.644950077,1.7668,1.731998199,2.574782768,2.779503498,1.6208,1.598626711,1.685897825,1.668072062,2.808,1.467833778,4.214820181,1.884470739,2.4199,1.484043123,2.601744659,2.238706372
260,0.3707,0.576958846,0.487181624,0.640459865,3.2745,1.065903255,4.41696705,2.257255809,3.511,0.872283784,5.261457982,1.897878036,0.3636,0.481035383,0.48937104,0.581376944,1.6241,1.720755413,2.350071958,2.661215513,1.7547,1.733011226,2.544071494,2.776012842,1.6161,1.601287229,1.672911631,1.660856209,2.8135,1.473810622,4.194187219,1.914048614,2.45,1.476312975,2.595612215,2.247555673
261,0.3673,0.585995486,0.490389545,0.640097393,3.266,1.074543624,4.396087109,2.284167488,3.5112,0.872395873,5.253544173,1.9192356,0.3628,0.48080782,0.490176256,0.584627588,1.6356,1.720352476,2.336107696,2.656713936,1.7442,1.732041097,2.534810691,2.772529842,1.6252,1.607956766,1.681839295,1.653940201,2.8077,1.471502875,4.206604039,1.889799596,2.4349,1.486594091,2.612341677,2.247669154
262,0.379,0.589541347,0.503353745,0.650276485,3.2806,1.068860908,4.382687109,2.292867523,3.5228,0.87879472,5.229980564,1.961974382,0.3738,0.483811492,0.500522691,0.586627243,1.6275,1.705855724,2.348537112,2.650510777,1.728,1.738567226,2.518032803,2.771933834,1.6152,1.591077924,1.706040232,1.662435182,2.7999,1.468080376,4.189446032,1.907366383,2.388,1.500351959,2.589723354,2.226022517
263,0.3774,0.593269955,0.494175067,0.664243302,3.2778,1.081215594,4.368655862,2.30852075,3.5078,0.870482142,5.250175986,1.904384303,0.366,0.481709456,0.49020845,0.588392158,1.6433,1.715594681,2.36441126,2.652018884,1.7155,1.723879274,2.505350894,2.758726172,1.6243,1.592717649,1.690668062,1.656373231,2.8186,1.466865379,4.223961708,1.882306645,2.4184,1.487595859,2.598245683,2.227562276
264,0.3813,0.599424983,0.497587978,0.664789551,3.2557,1.052196517,4.370101122,2.294566889,3.5024,0.867406617,5.255777951,1.893562495,0.3774,0.484736258,0.492868053,0.588749428,1.6308,1.710640629,2.351724211,2.648629639,1.6962,1.72159971,2.486660383,2.75988625,1.6258,1.604298713,1.69745027,1.664652477,2.8211,1.470678343,4.180440046,1.925680814,2.4199,1.501993339,2.57655319,2.24031113
265,0.3783,0.594128866,0.485576035,0.646465568,3.2808,1.085058229,4.379425789,2.302074742,3.5078,0.870482142,5.26223996,1.89951164,0.3549,0.478483009,0.474669529,0.588156181,1.6336,1.707966932,2.35465646,2.649592288,1.687,1.731482313,2.486120211,2.761644297,1.6189,1.609118638,1.680996397,1.643287246,2.7813,1.482791391,4.169045076,1.921483922,2.4029,1.504051725,2.562122131,2.234650839
266,0.3733,0.587321982,0.497149378,0.642568766,3.2603,1.052304096,4.379898553,2.260246663,3.5194,0.87693993,5.236332352,1.951546632,0.3694,0.482642352,0.489356893,0.588590448,1.6361,1.704428582,2.367471437,2.647732901,1.6729,1.722935167,2.455246652,2.752547824,1.6058,1.604744952,1.748406892,1.661433645,2.8095,1.451071931,4.217042772,1.888400644,2.4038,1.506567476,2.527897393,2.237895301
267,0.3695,0.583240731,0.488794965,0.654308448,3.279,1.077013927,4.413821538,2.285838366,3.5066,0.869802529,5.242839664,1.934863207,0.3601,0.480029155,0.490726121,0.581178523,1.641,1.721487438,2.375478227,2.65647982,1.6649,1.72186178,2.433797131,2.752768512,1.6308,1.596650043,1.713381592,1.656402683,2.8351,1.460721736,4.22265172,1.895001965,2.406,1.485787333,2.568533397,2.231960422
268,0.3804,0.603237797,0.49088678,0.63965994,3.2705,1.085324721,4.424998317,2.276807773,3.5266,0.880847569,5.290843465,1.904137672,0.3783,0.484962999,0.492743062,0.597112738,1.6297,1.711191956,2.356730069,2.660857985,1.6743,1.734018313,2.442440886,2.763175192,1.6375,1.61520703,1.705117271,1.660741592,2.7951,1.495766021,4.182619964,1.913107309,2.3748,1.503570737,2.565289753,2.228495284
269,0.3723,0.579735034,0.50129996,0.644764799,3.2777,1.078509485,4.384576092,2.295018564,3.5182,0.876281211,5.265157048,1.913787235,0.3629,0.480836344,0.491126536,0.586049052,1.6471,1.714398317,2.358700397,2.65715194,1.6528,1.715590907,2.399489158,2.739727944,1.6311,1.602189998,1.694271503,1.674323724,2.8151,1.480172959,4.211315994,1.895304839,2.384,1.507628601,2.556620074,2.226543033
270,0.377,0.583498929,0.497447924,0.647340246,3.2685,1.077964633,4.382447785,2.296537823,3.5252,0.880093722,5.272368295,1.914235414,0.3733,0.483680793,0.501918514,0.585518878,1.6338,1.710817804,2.352241948,2.650716804,1.6371,1.719594019,2.378060967,2.744868047,1.6221,1.596274284,1.699012613,1.646863112,2.7906,1.491291937,4.204840148,1.890663602,2.3959,1.504314857,2.537922328,2.228761562
271,0.3744,0.572734354,0.49523578,0.65258733,3.2709,1.073179011,4.359398018,2.312401656,3.5012,0.866717116,5.238349163,1.942581494,0.367,0.481986514,0.503373073,0.582055267,1.6311,1.706227649,2.34363916,2.649578072,1.6199,1.720413901,2.383543219,2.744308312,1.6144,1.613478429,1.709916236,1.654572738,2.808,1.476866954,4.225762743,1.873383954,2.4079,1.494027306,2.558925545,2.229014685
272,0.3816,0.586669788,0.504790051,0.652544788,3.2585,1.059564887,4.364705108,2.311017374,3.5294,0.882346667,5.282298463,1.911835545,0.3741,0.483889647,0.50658111,0.586946509,1.641,1.719860169,2.341336316,2.667383906,1.6054,1.720549575,2.34353671,2.736063047,1.6444,1.607528737,1.721797268,1.66704885,2.8117,1.468755633,4.212273277,1.889440345,2.3699,1.494414263,2.559674066,2.20969507
273,0.3725,0.565635704,0.498250745,0.654386056,3.2756,1.082702471,4.394787914,2.309628485,3.5208,0.877705737,5.242475032,1.95018492,0.3783,0.484962999,0.505885005,0.589677372,1.6413,1.711033112,2.366618877,2.663000651,1.6003,1.723641468,2.294999176,2.734941562,1.6062,1.607084802,1.716788504,1.666771386,2.811,1.470468973,4.195167331,1.911761683,2.3822,1.515956187,2.545359023,2.226127664
274,0.3807,0.594110688,0.509485641,0.648977987,3.2885,1.080771831,4.382705692,2.324757626,3.5182,0.876281211,5.269155954,1.910607318,0.3728,0.483549542,0.495897016,0.592264484,1.6522,1.717741296,2.358008856,2.662778186,1.5801,1.710609245,2.289229793,2.716968765,1.6225,1.611891358,1.713924229,1.662997552,2.8124,1.47844724,4.204937972,1.90430708,2.3796,1.510663377,2.546612616,2.214136938
275,0.3826,0.596504183,0.503295498,0.654442903,3.2891,1.05722334,4.414773525,2.280351603,3.5102,0.871834824,5.271074809,1.909900371,0.3667,0.481903631,0.488139008,0.595306428,1.6604,1.727736045,2.351156844,2.66501205,1.5705,1.705646432,2.28293314,2.714315078,1.5912,1.597774252,1.718421591,1.663426811,2.7923,1.487535112,4.188453079,1.906837586,2.3873,1.508144128,2.558421268,2.206211973
276,0.3804,0.580254978,0.507579769,0.639147288,3.2747,1.07286528,4.43230698,2.270212021,3.5216,0.878142039,5.276748847,1.91781605,0.3755,0.484251742,0.504360927,0.588176585,1.638,1.706797,2.319739504,2.644510293,1.5657,1.708766663,2.267053498,2.706616581,1.607,1.607467262,1.692608744,1.657303154,2.8156,1.487950483,4.179057553,1.927305334,2.3655,1.510599136,2.529413707,2.204711009
277,0.378,0.59255042,0.504160016,0.654297483,3.2848,1.084199686,4.436650193,2.272230912,3.5114,0.872507903,5.287204772,1.890415335,0.3735,0.483733139,0.50218295,0.590134013,1.6404,1.706308249,2.34675517,2.647418299,1.5505,1.688564405,2.254743465,2.701181351,1.6137,1.602333395,1.713903197,1.659996317,2.7892,1.485787118,4.171466071,1.922277439,2.3778,1.521731632,2.544381986,2.213086125
278,0.3823,0.599788888,0.507299319,0.638874615,3.2842,1.056044677,4.42284166,2.266587847,3.546,0.891001684,5.285206723,1.948611931,0.3769,0.484609523,0.504789357,0.59264668,1.6383,1.704486172,2.362509276,2.647971278,1.5603,1.708965743,2.254105618,2.712515919,1.5994,1.595781827,1.724925448,1.66135493,2.801,1.479256232,4.176648975,1.923231634,2.3585,1.502723444,2.53452089,2.196667921
279,0.3991,0.622590708,0.515209575,0.652552359,3.2898,1.074623636,4.436104614,2.280845076,3.5346,0.885100469,5.280066521,1.919667225,0.374,0.483863617,0.497854484,0.5977155,1.6479,1.705205439,2.355638947,2.647942388,1.5407,1.699689239,2.252509352,2.712584914,1.634,1.610851949,1.734681641,1.681470565,2.8142,1.483063842,4.178360784,1.934775117,2.3753,1.519029266,2.528971752,2.22101245
280,0.371,0.562280179,0.49985984,0.651101332,3.2987,1.088704877,4.427844096,2.289287525,3.5192,0.876830291,5.257717735,1.935438062,0.3769,0.484609523,0.507924961,0.588625709,1.6342,1.711896714,2.352737976,2.661336413,1.5344,1.708454459,2.241255955,2.713829603,1.6271,1.606998939,1.718445135,1.665014725,2.8015,1.477124825,4.193713421,1.906904017,2.3485,1.518699361,2.533927755,2.206917344
281,0.3724,0.582338596,0.492870723,0.64772419,3.2795,1.065260414,4.409572719,2.284795932,3.5284,0.881812588,5.254944179,1.956608998,0.3719,0.483311897,0.503180069,0.588911969,1.6564,1.7246852,2.382657933,2.663656264,1.5261,1.69337497,2.233721973,2.693616576,1.6112,1.6000108,1.726514787,1.679937952,2.8031,1.487457694,4.188049722,1.918868297,2.3565,1.522763196,2.514780845,2.213065711
282,0.3804,0.589487778,0.497380504,0.637278342,3.292,1.049159664,4.437479437,2.267939925,3.5202,0.877377889,5.277751211,1.918337913,0.3726,0.483496887,0.505120816,0.594344803,1.6567,1.716928976,2.375322122,2.662720854,1.5167,1.696089947,2.215416766,2.702666182,1.6324,1.60002195,1.688148144,1.660696088,2.8071,1.485291079,4.199742616,1.907868887,2.3363,1.53876649,2.515415121,2.217416506
283,0.3781,0.580810115,0.509230715,0.65156704,3.2993,1.080055327,4.470294558,2.271396433,3.5202,0.877377889,5.295188467,1.894409534,0.3794,0.485237715,0.511838495,0.593214451,1.6502,1.710157876,2.380453451,2.652288739,1.5024,1.6915065,2.20870738,2.696996392,1.6341,1.609353035,1.72294403,1.676174799,2.8048,1.494087333,4.180835591,1.923916869,2.3478,1.502210092,2.537571793,2.220583738
284,0.3897,0.59146759,0.512621195,0.643379881,3.29,1.07559286,4.465474386,2.271097804,3.5424,0.889158164,5.294633358,1.925810368,0.3765,0.48450774,0.505194706,0.593837572,1.655,1.711658552,2.383337185,2.654501892,1.5013,1.696525364,2.176047654,2.694189163,1.6228,1.590823736,1.722982379,1.660178092,2.8017,1.495117758,4.212424084,1.888516478,2.3406,1.512544756,2.50938218,2.196401967
285,0.3886,0.589398032,0.515153304,0.650236566,3.2769,1.082509303,4.439689592,2.281685467,3.5258,0.880417151,5.257997269,1.942900591,0.3693,0.482615282,0.507992262,0.587329669,1.6527,1.703902201,2.373295401,2.658982021,1.4999,1.692867387,2.166942362,2.688929472,1.6396,1.59847172,1.766489882,1.674773525,2.8064,1.488394786,4.200905689,1.900839323,2.3286,1.521979645,2.531341233,2.196848189
286,0.3842,0.593624764,0.506036571,0.652810014,3.2976,1.058316701,4.443819643,2.276937374,3.5266,0.880847569,5.307233184,1.885343407,0.3838,0.486310148,0.506198915,0.600425081,1.6537,1.712943756,2.386364075,2.666352172,1.4883,1.688509138,2.166158672,2.681985913,1.6605,1.607681483,1.742318043,1.665553404,2.7802,1.493414865,4.202069417,1.886729012,2.3389,1.527824201,2.483847305,2.195472275
287,0.3886,0.593287485,0.507002057,0.65522188,3.2786,1.085625184,4.417989689,2.308116562,3.531,0.883198166,5.291624824,1.919486746,0.3733,0.483680793,0.507763527,0.592593905,1.6584,1.71549102,2.396806137,2.665019284,1.4828,1.688698955,2.146595849,2.677536186,1.6067,1.603500892,1.736202771,1.66161457,2.8226,1.476593797,4.216638712,1.896964314,2.3255,1.523531998,2.528828277,2.193711298
